CD_Code,Description,Reporter,Year,Partner,Value
1,Animal & Animal Products,Cambodia,2008,United states,1323521.6
1,Animal & Animal Products,Cambodia,2008,China (People's Republic of),386805.44
1,Animal & Animal Products,Cambodia,2008,Hong Kong,296681.93
1,Animal & Animal Products,Cambodia,2008,Korea; Republic of,143359.66
1,Animal & Animal Products,Cambodia,2008,Thailand,136977.77
1,Animal & Animal Products,Cambodia,2008,Others,126031.76
1,Animal & Animal Products,Cambodia,2009,United states,3083467.14
1,Animal & Animal Products,Cambodia,2009,China (People's Republic of),359138.79
1,Animal & Animal Products,Cambodia,2009,Hong Kong,356257.46
1,Animal & Animal Products,Cambodia,2009,Others,195926.24
1,Animal & Animal Products,Cambodia,2009,Thailand,102360.2
1,Animal & Animal Products,Cambodia,2009,Vietnam,80423.52
1,Animal & Animal Products,Cambodia,2010,United states,769355.76
1,Animal & Animal Products,Cambodia,2010,China (People's Republic of),584424.68
1,Animal & Animal Products,Cambodia,2010,Japan,546593.9
1,Animal & Animal Products,Cambodia,2010,Korea; Republic of,444628.23
1,Animal & Animal Products,Cambodia,2010,Others,310642.58
1,Animal & Animal Products,Cambodia,2010,Hong Kong,277097.99
1,Animal & Animal Products,Cambodia,2011,Japan,1388400.53
1,Animal & Animal Products,Cambodia,2011,China (People's Republic of),733044.58
1,Animal & Animal Products,Cambodia,2011,United states,633490.36
1,Animal & Animal Products,Cambodia,2011,Others,392219.32
1,Animal & Animal Products,Cambodia,2011,Lao PDR,344880.1
1,Animal & Animal Products,Cambodia,2011,Vietnam,186511.25
1,Animal & Animal Products,Cambodia,2012,Others,1976210.94
1,Animal & Animal Products,Cambodia,2012,Singapore,48130.38
1,Animal & Animal Products,Cambodia,2012,Malaysia,37620.91
1,Animal & Animal Products,Cambodia,2012,United states,16087.26
1,Animal & Animal Products,Cambodia,2012,Korea; Republic of,150.03
1,Animal & Animal Products,Cambodia,2012,United Kingdom,15.54
1,Animal & Animal Products,Cambodia,2013,China (People's Republic of),496492.66
1,Animal & Animal Products,Cambodia,2013,Vietnam,354570.51
1,Animal & Animal Products,Cambodia,2013,Hong Kong,179655.9
1,Animal & Animal Products,Cambodia,2013,Korea; Republic of,168354.46
1,Animal & Animal Products,Cambodia,2013,Others,116965.44
1,Animal & Animal Products,Cambodia,2013,Thailand,106953.91
1,Animal & Animal Products,Cambodia,2014,China (People's Republic of),468618.13
1,Animal & Animal Products,Cambodia,2014,Hong Kong,186208.07
1,Animal & Animal Products,Cambodia,2014,Taiwan,121799.92
1,Animal & Animal Products,Cambodia,2014,Korea; Republic of,108589.06
1,Animal & Animal Products,Cambodia,2014,Thailand,107339.66
1,Animal & Animal Products,Cambodia,2014,Others,101654.81
1,Animal & Animal Products,Cambodia,2015,Lao PDR,409212.3
1,Animal & Animal Products,Cambodia,2015,China (People's Republic of),385284.02
1,Animal & Animal Products,Cambodia,2015,Taiwan,178347.41
1,Animal & Animal Products,Cambodia,2015,Others,102654.83
1,Animal & Animal Products,Cambodia,2015,Senegal,47154.73
1,Animal & Animal Products,Cambodia,2015,Vietnam,45114.41
1,Animal & Animal Products,Cambodia,2016,Lao PDR,3026574.95
1,Animal & Animal Products,Cambodia,2016,Vietnam,657505.59
1,Animal & Animal Products,Cambodia,2016,China (People's Republic of),578877.99
1,Animal & Animal Products,Cambodia,2016,Others,111638.78
1,Animal & Animal Products,Cambodia,2016,Thailand,47939.75
1,Animal & Animal Products,Cambodia,2016,United states,41113.95
1,Animal & Animal Products,Cambodia,2017,China (People's Republic of),112041.11
1,Animal & Animal Products,Cambodia,2017,Lao PDR,89604.76
1,Animal & Animal Products,Cambodia,2017,Taiwan,45576.62
1,Animal & Animal Products,Cambodia,2017,Vietnam,28213.29
1,Animal & Animal Products,Cambodia,2017,Others,13572.92
1,Animal & Animal Products,Cambodia,2017,Japan,9265.49
1,Animal & Animal Products,Lao PDR,2008,Vietnam,1255185.37
1,Animal & Animal Products,Lao PDR,2008,Thailand,427117.77
1,Animal & Animal Products,Lao PDR,2008,China (People's Republic of),316227.78
1,Animal & Animal Products,Lao PDR,2008,Invalid country code,83800
1,Animal & Animal Products,Lao PDR,2009,Vietnam,938619.51
1,Animal & Animal Products,Lao PDR,2009,China (People's Republic of),284150
1,Animal & Animal Products,Lao PDR,2009,Thailand,23850
1,Animal & Animal Products,Lao PDR,2009,United Kingdom,2810.4
1,Animal & Animal Products,Lao PDR,2009,Others,2.33E-010
1,Animal & Animal Products,Lao PDR,2010,Vietnam,873120
1,Animal & Animal Products,Lao PDR,2010,China (People's Republic of),597103.5
1,Animal & Animal Products,Lao PDR,2010,Thailand,8384.45
1,Animal & Animal Products,Lao PDR,2010,Japan,390
1,Animal & Animal Products,Lao PDR,2011,Vietnam,1256167.62
1,Animal & Animal Products,Lao PDR,2011,Thailand,21315.24
1,Animal & Animal Products,Lao PDR,2011,China (People's Republic of),3750
1,Animal & Animal Products,Lao PDR,2011,Japan,120
1,Animal & Animal Products,Lao PDR,2012,Vietnam,1263409.6
1,Animal & Animal Products,Lao PDR,2012,Thailand,329179
1,Animal & Animal Products,Lao PDR,2012,China (People's Republic of),179779.9
1,Animal & Animal Products,Lao PDR,2012,Malaysia,200
1,Animal & Animal Products,Lao PDR,2013,Vietnam,1320449
1,Animal & Animal Products,Lao PDR,2013,Thailand,493042
1,Animal & Animal Products,Lao PDR,2013,China (People's Republic of),39811
1,Animal & Animal Products,Lao PDR,2013,Malaysia,18775
1,Animal & Animal Products,Lao PDR,2013,France,2016
1,Animal & Animal Products,Lao PDR,2014,Vietnam,6013809
1,Animal & Animal Products,Lao PDR,2014,China (People's Republic of),3042362
1,Animal & Animal Products,Lao PDR,2014,Thailand,596909
1,Animal & Animal Products,Lao PDR,2014,Japan,191304
1,Animal & Animal Products,Lao PDR,2014,Indonesia,23100
1,Animal & Animal Products,Lao PDR,2014,Others,18360
1,Animal & Animal Products,Lao PDR,2015,Vietnam,21675559.72
1,Animal & Animal Products,Lao PDR,2015,China (People's Republic of),5912257.5
1,Animal & Animal Products,Lao PDR,2015,Thailand,1412703.01
1,Animal & Animal Products,Lao PDR,2015,Cambodia,1102500
1,Animal & Animal Products,Lao PDR,2015,Korea; Republic of,30298
1,Animal & Animal Products,Lao PDR,2015,Others,7999.99
1,Animal & Animal Products,Lao PDR,2016,Vietnam,44582404.6
1,Animal & Animal Products,Lao PDR,2016,China (People's Republic of),4389793
1,Animal & Animal Products,Lao PDR,2016,Thailand,766154.77
1,Animal & Animal Products,Lao PDR,2016,Korea; Republic of,42560
1,Animal & Animal Products,Lao PDR,2016,United states,33150
1,Animal & Animal Products,Lao PDR,2016,Others,7700
1,Animal & Animal Products,Lao PDR,2017,Vietnam,29172880
1,Animal & Animal Products,Lao PDR,2017,China (People's Republic of),9515840
1,Animal & Animal Products,Lao PDR,2017,Thailand,2627669
1,Animal & Animal Products,Lao PDR,2017,Hong Kong,84000
1,Animal & Animal Products,Lao PDR,2017,Indonesia,5600
1,Animal & Animal Products,Myanmar,2008,Singapore,120837241.1
1,Animal & Animal Products,Myanmar,2008,Others,72002925.59
1,Animal & Animal Products,Myanmar,2008,China (People's Republic of),59646800.94
1,Animal & Animal Products,Myanmar,2008,Kuwait,26859763.16
1,Animal & Animal Products,Myanmar,2008,Japan,26108124.3
1,Animal & Animal Products,Myanmar,2008,Saudi Arabia,23800929.77
1,Animal & Animal Products,Myanmar,2009,Singapore,71431149.82
1,Animal & Animal Products,Myanmar,2009,Others,70479323.54
1,Animal & Animal Products,Myanmar,2009,United Arab Emirates,33322590.45
1,Animal & Animal Products,Myanmar,2009,China (People's Republic of),33302436.71
1,Animal & Animal Products,Myanmar,2009,Kuwait,32306124.11
1,Animal & Animal Products,Myanmar,2009,Saudi Arabia,27497342.1
1,Animal & Animal Products,Myanmar,2010,Others,81454993.55
1,Animal & Animal Products,Myanmar,2010,Kuwait,65853825.12
1,Animal & Animal Products,Myanmar,2010,China (People's Republic of),63235522.4
1,Animal & Animal Products,Myanmar,2010,Singapore,61324038.56
1,Animal & Animal Products,Myanmar,2010,Saudi Arabia,28071573.23
1,Animal & Animal Products,Myanmar,2010,Malaysia,21778238.11
1,Animal & Animal Products,Myanmar,2011,China (People's Republic of),118482785.1
1,Animal & Animal Products,Myanmar,2011,Others,75473445.97
1,Animal & Animal Products,Myanmar,2011,Kuwait,40504522.8
1,Animal & Animal Products,Myanmar,2011,Singapore,31805060.55
1,Animal & Animal Products,Myanmar,2011,Malaysia,30210601.78
1,Animal & Animal Products,Myanmar,2011,Japan,26697114.7
1,Animal & Animal Products,Myanmar,2012,China (People's Republic of),330199303.8
1,Animal & Animal Products,Myanmar,2012,Others,127323181.1
1,Animal & Animal Products,Myanmar,2012,Thailand,112551093.8
1,Animal & Animal Products,Myanmar,2012,Kuwait,48980337.44
1,Animal & Animal Products,Myanmar,2012,Singapore,44450989.22
1,Animal & Animal Products,Myanmar,2012,Japan,34668700.87
1,Animal & Animal Products,Myanmar,2013,China (People's Republic of),381231634.9
1,Animal & Animal Products,Myanmar,2013,Thailand,154941669.9
1,Animal & Animal Products,Myanmar,2013,Others,107936896.6
1,Animal & Animal Products,Myanmar,2013,Singapore,30926314.49
1,Animal & Animal Products,Myanmar,2013,Japan,28045358.43
1,Animal & Animal Products,Myanmar,2013,Kuwait,23793664.85
1,Animal & Animal Products,Myanmar,2014,Thailand,147948818.7
1,Animal & Animal Products,Myanmar,2014,China (People's Republic of),132750283.6
1,Animal & Animal Products,Myanmar,2014,Others,88171854.67
1,Animal & Animal Products,Myanmar,2014,Singapore,31878543.58
1,Animal & Animal Products,Myanmar,2014,Japan,16476046.01
1,Animal & Animal Products,Myanmar,2014,Saudi Arabia,15585834.69
1,Animal & Animal Products,Myanmar,2015,Thailand,156011217.7
1,Animal & Animal Products,Myanmar,2015,China (People's Republic of),128087184.8
1,Animal & Animal Products,Myanmar,2015,Others,101020479.5
1,Animal & Animal Products,Myanmar,2015,Singapore,36859617.48
1,Animal & Animal Products,Myanmar,2015,Japan,18303195.01
1,Animal & Animal Products,Myanmar,2015,Kuwait,16449239.58
1,Animal & Animal Products,Myanmar,2016,Thailand,193646317.1
1,Animal & Animal Products,Myanmar,2016,China (People's Republic of),153065242.7
1,Animal & Animal Products,Myanmar,2016,Others,118933182.4
1,Animal & Animal Products,Myanmar,2016,Singapore,42242214
1,Animal & Animal Products,Myanmar,2016,Japan,23076607.93
1,Animal & Animal Products,Myanmar,2016,Malaysia,15324792.95
1,Animal & Animal Products,Myanmar,2017,Thailand,244088274.1
1,Animal & Animal Products,Myanmar,2017,China (People's Republic of),227439904.1
1,Animal & Animal Products,Myanmar,2017,Others,136348596.7
1,Animal & Animal Products,Myanmar,2017,Singapore,28328858.23
1,Animal & Animal Products,Myanmar,2017,Saudi Arabia,25709545.41
1,Animal & Animal Products,Myanmar,2017,Japan,24196951.04
1,Animal & Animal Products,Thailand,2008,United states,745769191.4
1,Animal & Animal Products,Thailand,2008,Japan,699092789.4
1,Animal & Animal Products,Thailand,2008,Others,647444618.3
1,Animal & Animal Products,Thailand,2008,European Union (unspecified),449599401.9
1,Animal & Animal Products,Thailand,2008,Countries and territories not specified,245285425.6
1,Animal & Animal Products,Thailand,2008,China (People's Republic of),121157858
1,Animal & Animal Products,Thailand,2009,Others,1084057379
1,Animal & Animal Products,Thailand,2009,United states,726055157
1,Animal & Animal Products,Thailand,2009,Japan,711327584
1,Animal & Animal Products,Thailand,2009,Italy,119368171
1,Animal & Animal Products,Thailand,2009,Hong Kong,113359928
1,Animal & Animal Products,Thailand,2009,China (People's Republic of),102908608
1,Animal & Animal Products,Thailand,2010,Others,1212296586
1,Animal & Animal Products,Thailand,2010,United states,862403146.5
1,Animal & Animal Products,Thailand,2010,Japan,840602804.4
1,Animal & Animal Products,Thailand,2010,China (People's Republic of),138663261
1,Animal & Animal Products,Thailand,2010,Italy,121816654.6
1,Animal & Animal Products,Thailand,2010,Canada,104045352.6
1,Animal & Animal Products,Thailand,2011,Others,1399940054
1,Animal & Animal Products,Thailand,2011,Japan,966275321
1,Animal & Animal Products,Thailand,2011,United states,822882942.2
1,Animal & Animal Products,Thailand,2011,Lao PDR,153770799.9
1,Animal & Animal Products,Thailand,2011,Italy,141747821.4
1,Animal & Animal Products,Thailand,2011,China (People's Republic of),129709351.3
1,Animal & Animal Products,Thailand,2012,Others,1512222052
1,Animal & Animal Products,Thailand,2012,Japan,947703218.1
1,Animal & Animal Products,Thailand,2012,United states,621818611.7
1,Animal & Animal Products,Thailand,2012,Lao PDR,215408341
1,Animal & Animal Products,Thailand,2012,China (People's Republic of),135672593.2
1,Animal & Animal Products,Thailand,2012,Malaysia,134615854.4
1,Animal & Animal Products,Thailand,2013,Others,1283046604
1,Animal & Animal Products,Thailand,2013,Japan,690464929.4
1,Animal & Animal Products,Thailand,2013,United states,450449507.6
1,Animal & Animal Products,Thailand,2013,Lao PDR,261468957.3
1,Animal & Animal Products,Thailand,2013,China (People's Republic of),153677154.8
1,Animal & Animal Products,Thailand,2013,Italy,119679163.9
1,Animal & Animal Products,Thailand,2014,Others,1456096752
1,Animal & Animal Products,Thailand,2014,Japan,754451089.2
1,Animal & Animal Products,Thailand,2014,United states,424287092.3
1,Animal & Animal Products,Thailand,2014,Lao PDR,290676566
1,Animal & Animal Products,Thailand,2014,Netherlands,198892142.9
1,Animal & Animal Products,Thailand,2014,Vietnam,158880018.5
1,Animal & Animal Products,Thailand,2015,Others,1260602598
1,Animal & Animal Products,Thailand,2015,Japan,769883672.9
1,Animal & Animal Products,Thailand,2015,United states,395588087.8
1,Animal & Animal Products,Thailand,2015,Lao PDR,279283641
1,Animal & Animal Products,Thailand,2015,Netherlands,156296930.8
1,Animal & Animal Products,Thailand,2015,Vietnam,138740512.2
1,Animal & Animal Products,Thailand,2016,Others,1227274084
1,Animal & Animal Products,Thailand,2016,Japan,841044235.9
1,Animal & Animal Products,Thailand,2016,United states,528196526.6
1,Animal & Animal Products,Thailand,2016,Lao PDR,308248717.2
1,Animal & Animal Products,Thailand,2016,Vietnam,211260809.9
1,Animal & Animal Products,Thailand,2016,China (People's Republic of),146811559.3
1,Animal & Animal Products,Thailand,2017,Others,1347529384
1,Animal & Animal Products,Thailand,2017,Japan,943594970.9
1,Animal & Animal Products,Thailand,2017,United states,481509886.7
1,Animal & Animal Products,Thailand,2017,Lao PDR,256995248.5
1,Animal & Animal Products,Thailand,2017,Vietnam,224011277.7
1,Animal & Animal Products,Thailand,2017,China (People's Republic of),182483127.6
1,Animal & Animal Products,Vietnam,2008,Others,871984819.3
1,Animal & Animal Products,Vietnam,2008,Japan,656793722
1,Animal & Animal Products,Vietnam,2008,United states,588925876.1
1,Animal & Animal Products,Vietnam,2008,Germany,181946637.9
1,Animal & Animal Products,Vietnam,2008,Italy,155696573.5
1,Animal & Animal Products,Vietnam,2008,Spain,155256338.9
1,Animal & Animal Products,Vietnam,2009,Others,708829213
1,Animal & Animal Products,Vietnam,2009,United states,432947616.6
1,Animal & Animal Products,Vietnam,2009,Japan,419277858.3
1,Animal & Animal Products,Vietnam,2009,Korea; Republic of,177050801.5
1,Animal & Animal Products,Vietnam,2009,Germany,133371281.7
1,Animal & Animal Products,Vietnam,2009,Spain,116623850.5
1,Animal & Animal Products,Vietnam,2010,Others,2184127358
1,Animal & Animal Products,Vietnam,2010,United states,728327575.5
1,Animal & Animal Products,Vietnam,2010,Japan,684068084
1,Animal & Animal Products,Vietnam,2010,Korea; Republic of,314082790.7
1,Animal & Animal Products,Vietnam,2010,Germany,178689886.7
1,Animal & Animal Products,Vietnam,2010,China (People's Republic of),171340500.4
1,Animal & Animal Products,Vietnam,2011,Others,2671864045
1,Animal & Animal Products,Vietnam,2011,United states,893542942.3
1,Animal & Animal Products,Vietnam,2011,Japan,747176045.5
1,Animal & Animal Products,Vietnam,2011,Korea; Republic of,399490059.8
1,Animal & Animal Products,Vietnam,2011,China (People's Republic of),237480582.2
1,Animal & Animal Products,Vietnam,2011,Germany,191428482
1,Animal & Animal Products,Vietnam,2012,Others,2518681605
1,Animal & Animal Products,Vietnam,2012,United states,911400867.9
1,Animal & Animal Products,Vietnam,2012,Japan,784690823.4
1,Animal & Animal Products,Vietnam,2012,Korea; Republic of,404108177.3
1,Animal & Animal Products,Vietnam,2012,China (People's Republic of),300906239.2
1,Animal & Animal Products,Vietnam,2012,Hong Kong,172535239.9
1,Animal & Animal Products,Vietnam,2013,Others,2477426596
1,Animal & Animal Products,Vietnam,2013,United states,1022271399
1,Animal & Animal Products,Vietnam,2013,Japan,770001999.9
1,Animal & Animal Products,Vietnam,2013,China (People's Republic of),459406534.3
1,Animal & Animal Products,Vietnam,2013,Korea; Republic of,403144856
1,Animal & Animal Products,Vietnam,2013,Hong Kong,146797435.2
1,Animal & Animal Products,Vietnam,2014,Others,2797618362
1,Animal & Animal Products,Vietnam,2014,United states,1191186141
1,Animal & Animal Products,Vietnam,2014,Japan,800624720.9
1,Animal & Animal Products,Vietnam,2014,Korea; Republic of,505635545.7
1,Animal & Animal Products,Vietnam,2014,China (People's Republic of),503855983.1
1,Animal & Animal Products,Vietnam,2014,Canada,181302887.9
1,Animal & Animal Products,Vietnam,2015,Others,2385153718
1,Animal & Animal Products,Vietnam,2015,United states,909174593.5
1,Animal & Animal Products,Vietnam,2015,Japan,699683934.8
1,Animal & Animal Products,Vietnam,2015,China (People's Republic of),517745586.6
1,Animal & Animal Products,Vietnam,2015,Korea; Republic of,440384771.1
1,Animal & Animal Products,Vietnam,2015,Hong Kong,191093074.4
1,Animal & Animal Products,Vietnam,2016,Others,2324133490
1,Animal & Animal Products,Vietnam,2016,United states,960573213.4
1,Animal & Animal Products,Vietnam,2016,China (People's Republic of),843093886.9
1,Animal & Animal Products,Vietnam,2016,Japan,733555513.7
1,Animal & Animal Products,Vietnam,2016,Korea; Republic of,464175257.4
1,Animal & Animal Products,Vietnam,2016,Hong Kong,217129670.3
1,Animal & Animal Products,Vietnam,2017,Others,2666454963
1,Animal & Animal Products,Vietnam,2017,China (People's Republic of),1131349472
1,Animal & Animal Products,Vietnam,2017,United states,893709464.8
1,Animal & Animal Products,Vietnam,2017,Japan,892382162.2
1,Animal & Animal Products,Vietnam,2017,Korea; Republic of,591425719.7
1,Animal & Animal Products,Vietnam,2017,Hong Kong,205092854.2
2,Vegetable Products,Cambodia,2008,Thailand,3870708.99
2,Vegetable Products,Cambodia,2008,Others,3775627.29
2,Vegetable Products,Cambodia,2008,India,3739837.78
2,Vegetable Products,Cambodia,2008,Vietnam,2938587.61
2,Vegetable Products,Cambodia,2008,Malaysia,2824398.03
2,Vegetable Products,Cambodia,2008,Switzerland,1448310.71
2,Vegetable Products,Cambodia,2009,France,8924681.22
2,Vegetable Products,Cambodia,2009,Vietnam,6569550.43
2,Vegetable Products,Cambodia,2009,India,4297807.77
2,Vegetable Products,Cambodia,2009,Others,3421764.25
2,Vegetable Products,Cambodia,2009,Switzerland,2660133.23
2,Vegetable Products,Cambodia,2009,Thailand,2322711.93
2,Vegetable Products,Cambodia,2010,France,21412978.27
2,Vegetable Products,Cambodia,2010,Others,15227055.73
2,Vegetable Products,Cambodia,2010,India,6304267.74
2,Vegetable Products,Cambodia,2010,Vietnam,4228201.5
2,Vegetable Products,Cambodia,2010,Thailand,3212898.71
2,Vegetable Products,Cambodia,2010,Switzerland,2905230.77
2,Vegetable Products,Cambodia,2011,Others,52546363.17
2,Vegetable Products,Cambodia,2011,France,28729578.41
2,Vegetable Products,Cambodia,2011,Malaysia,15961644.57
2,Vegetable Products,Cambodia,2011,Poland,13283369.82
2,Vegetable Products,Cambodia,2011,Russian Federation,11748745.27
2,Vegetable Products,Cambodia,2011,India,8197891.67
2,Vegetable Products,Cambodia,2012,Others,62736203.9
2,Vegetable Products,Cambodia,2012,France,35913895.5
2,Vegetable Products,Cambodia,2012,Malaysia,33486021.62
2,Vegetable Products,Cambodia,2012,Poland,15913305.56
2,Vegetable Products,Cambodia,2012,China (People's Republic of),12049676.29
2,Vegetable Products,Cambodia,2012,Netherlands,11164398.92
2,Vegetable Products,Cambodia,2013,Others,101794834.5
2,Vegetable Products,Cambodia,2013,Malaysia,57196707.77
2,Vegetable Products,Cambodia,2013,France,41677862.82
2,Vegetable Products,Cambodia,2013,China (People's Republic of),36884015.15
2,Vegetable Products,Cambodia,2013,Netherlands,26595720.7
2,Vegetable Products,Cambodia,2013,Poland,26555706.94
2,Vegetable Products,Cambodia,2014,Others,95207886.99
2,Vegetable Products,Cambodia,2014,China (People's Republic of),55611848.24
2,Vegetable Products,Cambodia,2014,France,47386027.92
2,Vegetable Products,Cambodia,2014,Malaysia,44306700.39
2,Vegetable Products,Cambodia,2014,Poland,21114571.47
2,Vegetable Products,Cambodia,2014,Netherlands,18829794.31
2,Vegetable Products,Cambodia,2015,Others,140123594
2,Vegetable Products,Cambodia,2015,China (People's Republic of),85584960.84
2,Vegetable Products,Cambodia,2015,France,51614001.67
2,Vegetable Products,Cambodia,2015,Malaysia,47948570.53
2,Vegetable Products,Cambodia,2015,Poland,24536290.16
2,Vegetable Products,Cambodia,2015,Netherlands,21078355.29
2,Vegetable Products,Cambodia,2016,Others,138818867
2,Vegetable Products,Cambodia,2016,China (People's Republic of),91717759.64
2,Vegetable Products,Cambodia,2016,France,50404193.3
2,Vegetable Products,Cambodia,2016,Malaysia,35292135.65
2,Vegetable Products,Cambodia,2016,Poland,26226978.06
2,Vegetable Products,Cambodia,2016,Netherlands,20473057.22
2,Vegetable Products,Cambodia,2017,Others,38331776.4
2,Vegetable Products,Cambodia,2017,China (People's Republic of),33190553.47
2,Vegetable Products,Cambodia,2017,Thailand,12366840.32
2,Vegetable Products,Cambodia,2017,France,11170866.83
2,Vegetable Products,Cambodia,2017,Poland,4880056.3
2,Vegetable Products,Cambodia,2017,Netherlands,4602889.78
2,Vegetable Products,Lao PDR,2008,Others,12665599.74
2,Vegetable Products,Lao PDR,2008,Invalid country code,12180568.27
2,Vegetable Products,Lao PDR,2008,China (People's Republic of),11452093.09
2,Vegetable Products,Lao PDR,2008,Thailand,8248578.09
2,Vegetable Products,Lao PDR,2008,Poland,7276615.28
2,Vegetable Products,Lao PDR,2008,Vietnam,5945306.55
2,Vegetable Products,Lao PDR,2009,Thailand,11453993.97
2,Vegetable Products,Lao PDR,2009,Vietnam,10825978.52
2,Vegetable Products,Lao PDR,2009,Others,6806949.05
2,Vegetable Products,Lao PDR,2009,Belgium,4468809.57
2,Vegetable Products,Lao PDR,2009,Japan,2015910.24
2,Vegetable Products,Lao PDR,2009,Germany,1929852.32
2,Vegetable Products,Lao PDR,2010,China (People's Republic of),211935140.1
2,Vegetable Products,Lao PDR,2010,Thailand,172533484.1
2,Vegetable Products,Lao PDR,2010,Belgium,10615610.62
2,Vegetable Products,Lao PDR,2010,Others,8541571.99
2,Vegetable Products,Lao PDR,2010,Vietnam,7632582.19
2,Vegetable Products,Lao PDR,2010,Poland,5365023.87
2,Vegetable Products,Lao PDR,2011,Thailand,62527435.08
2,Vegetable Products,Lao PDR,2011,Others,35894076.46
2,Vegetable Products,Lao PDR,2011,Vietnam,31779525.71
2,Vegetable Products,Lao PDR,2011,Japan,17182247.82
2,Vegetable Products,Lao PDR,2011,Germany,14804083.32
2,Vegetable Products,Lao PDR,2011,China (People's Republic of),13674150.25
2,Vegetable Products,Lao PDR,2012,Vietnam,59641736.52
2,Vegetable Products,Lao PDR,2012,Thailand,54316024.42
2,Vegetable Products,Lao PDR,2012,China (People's Republic of),32479847.47
2,Vegetable Products,Lao PDR,2012,Others,30646484.24
2,Vegetable Products,Lao PDR,2012,Japan,21455250.9
2,Vegetable Products,Lao PDR,2012,Germany,5400261
2,Vegetable Products,Lao PDR,2013,China (People's Republic of),89919495
2,Vegetable Products,Lao PDR,2013,Thailand,84317620
2,Vegetable Products,Lao PDR,2013,Vietnam,70792716
2,Vegetable Products,Lao PDR,2013,Others,33846334
2,Vegetable Products,Lao PDR,2013,Japan,22204875
2,Vegetable Products,Lao PDR,2013,Germany,12123305
2,Vegetable Products,Lao PDR,2014,Vietnam,68754017.6
2,Vegetable Products,Lao PDR,2014,China (People's Republic of),59405909
2,Vegetable Products,Lao PDR,2014,Thailand,52088909.38
2,Vegetable Products,Lao PDR,2014,Others,25111140.05
2,Vegetable Products,Lao PDR,2014,Japan,15634101
2,Vegetable Products,Lao PDR,2014,Germany,5873566.4
2,Vegetable Products,Lao PDR,2015,China (People's Republic of),119766086.6
2,Vegetable Products,Lao PDR,2015,Thailand,80144852.05
2,Vegetable Products,Lao PDR,2015,Vietnam,59013538.35
2,Vegetable Products,Lao PDR,2015,Others,24146004.66
2,Vegetable Products,Lao PDR,2015,Japan,13822960.83
2,Vegetable Products,Lao PDR,2015,Belgium,7752395
2,Vegetable Products,Lao PDR,2016,China (People's Republic of),280188877.4
2,Vegetable Products,Lao PDR,2016,Thailand,164718629.2
2,Vegetable Products,Lao PDR,2016,Vietnam,99351024.2
2,Vegetable Products,Lao PDR,2016,Others,16706009.23
2,Vegetable Products,Lao PDR,2016,Japan,14341504.06
2,Vegetable Products,Lao PDR,2016,Belgium,11918781.76
2,Vegetable Products,Lao PDR,2017,China (People's Republic of),258387746
2,Vegetable Products,Lao PDR,2017,Vietnam,151699292
2,Vegetable Products,Lao PDR,2017,Thailand,135193743
2,Vegetable Products,Lao PDR,2017,Others,16093582
2,Vegetable Products,Lao PDR,2017,Japan,15756010
2,Vegetable Products,Lao PDR,2017,Belgium,8556719
2,Vegetable Products,Myanmar,2008,India,458510751.9
2,Vegetable Products,Myanmar,2008,China (People's Republic of),252289458.9
2,Vegetable Products,Myanmar,2008,Others,210259131.8
2,Vegetable Products,Myanmar,2008,Singapore,92174162.63
2,Vegetable Products,Myanmar,2008,Bangladesh,78489905.7
2,Vegetable Products,Myanmar,2008,South Africa,55210506.58
2,Vegetable Products,Myanmar,2009,India,647938773.4
2,Vegetable Products,Myanmar,2009,Others,239050737.8
2,Vegetable Products,Myanmar,2009,Singapore,162259057.5
2,Vegetable Products,Myanmar,2009,Countries and territories not specified,152285937.5
2,Vegetable Products,Myanmar,2009,China (People's Republic of),111460020.8
2,Vegetable Products,Myanmar,2009,Malaysia,54552863.37
2,Vegetable Products,Myanmar,2010,India,589713268.2
2,Vegetable Products,Myanmar,2010,Others,214821614.1
2,Vegetable Products,Myanmar,2010,Singapore,138252048.3
2,Vegetable Products,Myanmar,2010,C�te d'Ivoire,85221925.25
2,Vegetable Products,Myanmar,2010,Thailand,51987434.95
2,Vegetable Products,Myanmar,2010,Bangladesh,33416642.1
2,Vegetable Products,Myanmar,2011,India,603699269.2
2,Vegetable Products,Myanmar,2011,Others,339212595.3
2,Vegetable Products,Myanmar,2011,Singapore,219022910
2,Vegetable Products,Myanmar,2011,C�te d'Ivoire,151200452.1
2,Vegetable Products,Myanmar,2011,Vietnam,40786970.08
2,Vegetable Products,Myanmar,2011,Bangladesh,38749029.49
2,Vegetable Products,Myanmar,2012,China (People's Republic of),890164955.2
2,Vegetable Products,Myanmar,2012,India,581445805.7
2,Vegetable Products,Myanmar,2012,Others,280644923.8
2,Vegetable Products,Myanmar,2012,Singapore,156874055.1
2,Vegetable Products,Myanmar,2012,C�te d'Ivoire,98698602
2,Vegetable Products,Myanmar,2012,Thailand,65381263.96
2,Vegetable Products,Myanmar,2013,China (People's Republic of),1588126960
2,Vegetable Products,Myanmar,2013,India,502885991
2,Vegetable Products,Myanmar,2013,Others,252283328.7
2,Vegetable Products,Myanmar,2013,Singapore,126097611.7
2,Vegetable Products,Myanmar,2013,Vietnam,61092095.83
2,Vegetable Products,Myanmar,2013,Thailand,56001818.72
2,Vegetable Products,Myanmar,2014,China (People's Republic of),1405123761
2,Vegetable Products,Myanmar,2014,India,526621038.3
